freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,32,1,30.0,-52.889218351800636,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,33,0,30.0,-52.570553075940424,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,33,1,-30.0,-65.17743359554171,0.0,0.0014419741928577423,100.0,,0.0
3500.0,34,0,30.0,-52.56400416510296,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,34,1,-30.0,-64.37691974464214,0.0,0.0014419741928577423,100.0,,0.0
3500.0,35,0,-30.0,-52.5673146132896,0.0,0.0014419741928577423,100.0,,0.0
3500.0,35,1,30.0,-62.715543609733174,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,36,0,20.725162506103516,-58.85601715371064,5.5546875,6.896907329559326,19.461184055739466,0.0,0.0
3500.0,36,1,19.968868255615234,-62.7532396926093,5.5546875,6.647972106933594,16.4453849888049,0.0,0.0
3500.0,37,0,30.0,-57.07015802736646,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,37,1,30.0,-62.92338871812373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,38,0,30.0,-58.64150460957018,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,38,1,30.0,-62.35990417566941,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,39,0,-30.0,-200.0,0.0,0.0014419741928577423,100.0,,0.0
3500.0,39,1,30.0,-68.36993600420685,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,40,0,27.057193756103516,-68.95195647013003,5.5546875,8.991043090820312,38.21976556122579,0.0,0.0
3500.0,40,1,-30.0,-68.5976360771846,0.0,0.0014419741928577423,100.0,,0.0
3500.0,41,0,30.0,-68.66524841817744,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,41,1,29.500102996826172,-67.7337754654715,5.5546875,9.80134105682373,43.32727054597487,0.0,0.0
3500.0,42,0,29.451416015625,-67.97626377946574,5.5546875,9.785184860229492,43.23369890970332,0.0,0.0
3500.0,42,1,30.0,-67.55150223985444,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,43,0,-30.0,-67.09271352249024,0.0,0.0014419741928577423,100.0,,0.0
3500.0,43,1,30.0,-67.92201065946598,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,44,0,12.537803649902344,-88.21364266965071,0.0,4.243232250213623,100.0,1.0,0.03448275862068961
3500.0,44,1,26.836912155151367,-68.20549297939841,5.5546875,8.918015480041504,37.71386120116772,0.0,0.0
3500.0,45,0,0.38187649846076965,-89.23756807703992,0.0,1.0648221969604492,100.0,1.0,0.06666666666666665
3500.0,45,1,-30.0,-68.36521221728368,0.0,0.0014419741928577423,100.0,,0.0
3500.0,46,0,8.522972106933594,-87.95974943666393,1.02734375,3.020947217941284,65.99266137790669,0.0,0.06451612903225812
3500.0,46,1,30.0,-68.58480655651903,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,47,0,8.545958518981934,-88.31179489556416,2.56640625,3.0276448726654053,15.234237899881276,0.0,0.0625
3500.0,47,1,-30.0,-69.17993963351287,0.0,0.0014419741928577423,100.0,,0.0
3500.0,48,0,15.288655281066895,-78.35623413812976,2.73046875,5.120850563049316,46.67939014463086,0.0,0.06060606060606055
3500.0,48,1,-30.0,-69.04985186673714,0.0,0.0014419741928577423,100.0,,0.0
3500.0,49,0,-30.0,-67.55247252159421,0.0,0.0014419741928577423,100.0,,0.06060606060606055
3500.0,49,1,28.415496826171875,-68.62074558454786,5.5546875,9.441499710083008,41.16731800491509,0.0,0.0
3500.0,50,0,30.0,-67.64658797183422,4.81640625,9.967226028442383,51.67756569123698,0.0,0.05882352941176472
3500.0,50,1,-30.0,-68.76137483614627,0.0,0.0014419741928577423,100.0,,0.0
28000.0,1,0,-30.0,-76.51354341425562,0.0,0.0014419741928577423,100.0,,1.0
28000.0,1,1,30.0,-65.63860990936746,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
28000.0,2,0,30.0,-76.8310329592779,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
28000.0,2,1,-30.0,-56.982244001540465,0.0,0.0014419741928577423,100.0,,0.0
28000.0,3,0,-30.0,-76.72730983796049,0.0,0.0014419741928577423,100.0,,0.0
28000.0,3,1,30.0,-57.18523743282569,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,4,0,24.231338500976562,-76.6234759100991,5.5546875,8.054911613464355,31.03974610081448,0.0,0.0
28000.0,4,1,-30.0,-57.48349541131354,0.0,0.0014419741928577423,100.0,,0.0
28000.0,5,0,-30.0,-74.47928701810696,0.0,0.0014419741928577423,100.0,,0.0
28000.0,5,1,30.0,-57.846541548186366,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,6,0,26.16962432861328,-74.95824100439806,5.5546875,8.696842193603516,36.12983452677289,0.0,0.0
28000.0,6,1,-30.0,-58.36079189905317,0.0,0.0014419741928577423,100.0,,0.0
28000.0,7,0,-30.0,-75.14814771630809,0.0,0.0014419741928577423,100.0,,0.0
28000.0,7,1,30.0,-58.396937278451446,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,8,0,21.91451644897461,-75.23639574325601,5.5546875,7.289099216461182,23.79459608046369,0.0,0.0
28000.0,8,1,-30.0,-58.78016496284687,0.0,0.0014419741928577423,100.0,,0.0
28000.0,9,0,-30.0,-74.40221817548016,0.0,0.0014419741928577423,100.0,,0.0
28000.0,9,1,30.0,-59.294604241417815,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,10,0,19.85822296142578,-86.12999249290257,5.5546875,6.611588001251221,15.985577157124819,0.0,0.0
28000.0,10,1,-30.0,-67.697319626584,0.0,0.0014419741928577423,100.0,,0.0
28000.0,11,0,-30.0,-76.36674085213791,0.0,0.0014419741928577423,100.0,,0.0
28000.0,11,1,22.326047897338867,-71.59012425830278,5.5546875,7.4249725341796875,25.189117206429056,0.0,0.0
28000.0,12,0,22.992462158203125,-76.52465959142535,5.5546875,7.645156383514404,27.343703367823537,0.0,0.0
28000.0,12,1,-30.0,-69.24967728632238,0.0,0.0014419741928577423,100.0,,0.0
28000.0,13,0,-30.0,-73.46460622785762,0.0,0.0014419741928577423,100.0,,0.0
28000.0,13,1,30.0,-70.0810553455542,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,14,0,29.197023391723633,-71.77887366339735,5.5546875,9.700775146484375,42.739756193472275,0.0,0.0
28000.0,14,1,-30.0,-71.42876870070288,0.0,0.0014419741928577423,100.0,,0.0
28000.0,15,0,-30.0,-71.65963347060769,0.0,0.0014419741928577423,100.0,,0.0
28000.0,15,1,23.745317459106445,-72.74266829908356,5.5546875,7.894102096557617,29.634967573801283,0.0,0.0
28000.0,16,0,18.708030700683594,-69.96544653634447,5.5546875,6.233969211578369,10.896455990137666,0.0,0.0
28000.0,16,1,-30.0,-75.79340791037845,0.0,0.0014419741928577423,100.0,,0.0
28000.0,17,0,30.0,-64.21068888719091,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,17,1,25.85438346862793,-63.114179645279776,5.5546875,8.59238338470459,35.35335597468836,0.0,0.0
28000.0,18,0,-30.0,-64.28320699722755,0.0,0.0014419741928577423,100.0,,0.0
28000.0,18,1,29.578163146972656,-68.22120900629875,5.5546875,9.827241897583008,43.47663812604261,0.0,0.0
28000.0,19,0,16.674766540527344,-81.85553529540314,0.0,5.56993293762207,100.0,1.0,0.09999999999999998
28000.0,19,1,-30.0,-69.0883921821869,0.0,0.0014419741928577423,100.0,,0.0
28000.0,20,0,24.078044891357422,-77.4770575995327,4.81640625,8.004183769226074,39.8263909367276,0.0,0.09090909090909094
28000.0,20,1,30.0,-69.99132371557204,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,21,0,-30.0,-77.74169942842227,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,21,1,30.0,-70.53503851097011,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,22,0,22.156633377075195,-75.22481457616965,5.5546875,7.369028091430664,24.621165354770923,0.0,0.08333333333333337
28000.0,22,1,-30.0,-71.43574879549755,0.0,0.0014419741928577423,100.0,,0.0
28000.0,23,0,20.329233169555664,-74.85321642961551,5.5546875,6.766537666320801,17.909457185948476,0.0,0.07692307692307687
28000.0,23,1,-30.0,-88.87517596735952,0.0,0.0014419741928577423,100.0,,0.0
28000.0,24,0,-30.0,-134.5704238569041,0.0,0.0014419741928577423,100.0,,0.07692307692307687
28000.0,24,1,30.0,-70.17827755383075,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,25,0,24.76305389404297,-74.2152710260958,5.5546875,8.230918884277344,32.51436956072386,0.0,0.0714285714285714
28000.0,25,1,30.0,-73.28183995664496,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
28000.0,26,0,-30.0,-73.08651499407364,0.0,0.0014419741928577423,100.0,,0.0714285714285714
28000.0,26,1,17.692533493041992,-70.46618182329708,0.0,5.901668548583984,100.0,1.0,0.06666666666666665
28000.0,27,0,-30.0,-75.17310788977855,0.0,0.0014419741928577423,100.0,,0.0714285714285714
28000.0,27,1,30.0,-66.13297385309562,5.115234375,9.967226028442383,48.67945845310204,0.0,0.0625
28000.0,28,0,-30.0,-74.27629103148753,0.0,0.0014419741928577423,100.0,,0.0714285714285714
28000.0,28,1,30.0,-65.89174037226553,5.5546875,9.967226028442383,44.270477220550674,0.0,0.05882352941176472
28000.0,29,0,24.830339431762695,-74.83254016376284,5.5546875,8.253196716308594,32.69653334417983,0.0,0.06666666666666665
28000.0,29,1,-30.0,-68.06545089431282,0.0,0.0014419741928577423,100.0,,0.05882352941176472
28000.0,30,0,-30.0,-77.03412595498095,0.0,0.0014419741928577423,100.0,,0.06666666666666665
28000.0,30,1,27.679059982299805,-68.23419785074776,5.5546875,9.197244644165039,39.60487390618632,0.0,0.05555555555555558
28000.0,31,0,26.683916091918945,-75.28840011037053,5.5546875,8.867297172546387,37.35760297740329,0.0,0.0625
28000.0,31,1,-30.0,-68.55553129427113,0.0,0.0014419741928577423,100.0,,0.05555555555555558
28000.0,32,0,-30.0,-75.87424834231761,0.0,0.0014419741928577423,100.0,,0.0625
28000.0,32,1,29.834266662597656,-69.25210590420019,5.5546875,9.912227630615234,43.96125969864122,0.0,0.052631578947368474
28000.0,33,0,23.09471893310547,-74.03130003370748,5.5546875,7.678956508636475,27.663511393082153,0.0,0.05882352941176472
28000.0,33,1,-30.0,-86.05819580176929,0.0,0.0014419741928577423,100.0,,0.052631578947368474
28000.0,34,0,26.274250030517578,-74.09496044799319,5.5546875,8.731515884399414,36.38346910729955,0.0,0.05555555555555558
28000.0,34,1,-30.0,-85.76561131063387,0.0,0.0014419741928577423,100.0,,0.052631578947368474
28000.0,35,0,-30.0,-74.30015213816303,0.0,0.0014419741928577423,100.0,,0.05555555555555558
28000.0,35,1,12.134176254272461,-85.90225040958698,0.0,4.116550445556641,100.0,1.0,0.09999999999999998
28000.0,36,0,-30.0,-83.17655068171388,0.0,0.0014419741928577423,100.0,,0.05555555555555558
28000.0,36,1,13.998858451843262,-86.12854942222569,3.322265625,4.706655502319336,29.413452432138687,0.0,0.09523809523809523
28000.0,37,0,-30.0,-82.10457025377984,0.0,0.0014419741928577423,100.0,,0.05555555555555558
28000.0,37,1,14.061945915222168,-86.85944335788541,3.90234375,4.726816177368164,17.442447440958464,0.0,0.09090909090909094
28000.0,38,0,12.603646278381348,-85.04492550426575,0.0,4.26395845413208,100.0,1.0,0.10526315789473684
28000.0,38,1,-30.0,-87.23524229597798,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,39,0,-30.0,-200.0,0.0,0.0014419741928577423,100.0,,0.10526315789473684
28000.0,39,1,-30.0,-94.10917848743571,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,40,0,-2.542088270187378,-107.08004527359324,0.490234375,0.6386928558349609,23.244111700745684,0.0,0.09999999999999998
28000.0,40,1,-30.0,-94.81290173160644,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,41,0,-2.437777280807495,-106.13677462089365,0.490234375,0.6511836647987366,24.716420036193888,0.0,0.09523809523809523
28000.0,41,1,-30.0,-90.44327923204466,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,42,0,-8.539589881896973,-104.32905308693915,0.0,0.18899832665920258,100.0,1.0,0.13636363636363635
28000.0,42,1,-30.0,-89.62924653798257,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,43,0,-0.7635104060173035,-99.29965124617166,0.490234375,0.8787502646446228,44.21232121070749,0.0,0.13043478260869568
28000.0,43,1,-30.0,-90.1329396705309,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,44,0,-30.0,-141.6911866787538,0.0,0.0014419741928577423,100.0,1.0,0.16666666666666663
28000.0,44,1,-30.0,-90.33012734156574,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,45,0,-30.0,-139.86395871806437,0.0,0.0014419741928577423,100.0,1.0,0.19999999999999996
28000.0,45,1,-30.0,-90.21889514459397,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,46,0,-30.0,-141.66845625886344,0.0,0.0014419741928577423,100.0,1.0,0.23076923076923073
28000.0,46,1,-30.0,-90.60948746227265,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,47,0,-30.0,-200.0,0.0,0.0014419741928577423,100.0,,0.23076923076923073
28000.0,47,1,-30.0,-90.26572091915759,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,48,0,-30.0,-130.96467006814734,0.0,0.0014419741928577423,100.0,1.0,0.2592592592592593
28000.0,48,1,-30.0,-89.97139626085368,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,49,0,-4.327934265136719,-101.73301261291238,0.0,0.4532838463783264,100.0,1.0,0.2857142857142857
28000.0,49,1,-30.0,-90.08826099358112,0.0,0.0014419741928577423,100.0,,0.09090909090909094
28000.0,50,0,-0.5985823273658752,-101.94646308956769,0.490234375,0.9040007591247559,45.77057927753957,0.0,0.27586206896551724
28000.0,50,1,-30.0,-90.2026698028825,0.0,0.0014419741928577423,100.0,,0.09090909090909094
