freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,1,0,30.0,-55.83894914490109,-31.566043263971764,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,1,30.0,-50.80519045239225,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,2,30.0,-43.05104823431306,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,3,10.510090827941895,-68.87032692640672,-38.49209554189464,0.740234375,3.614272356033325,79.51913131935609,0.0,0.0
3500.0,1,4,30.0,-57.346782383361415,-34.021962691939635,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,2,30.0,-43.05135467710487,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,3,16.82740020751953,-68.87032663599291,-38.49209554189464,3.029296875,5.619587421417236,46.09396299353193,0.0,0.0
3500.0,2,4,26.67899513244629,-57.346782056184395,-34.021962691939635,5.5546875,8.865667343139648,37.34608704557048,0.0,0.0
3500.0,3,0,30.0,-55.838972727997145,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,2,30.0,-43.05135506649955,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,3,19.250497817993164,-68.87032663599291,-38.49209554189464,4.81640625,6.411920547485352,24.88356313321889,0.0,0.0
3500.0,3,4,26.273149490356445,-57.346782056184395,-34.021962691939635,5.5546875,8.73115062713623,36.38080778567547,0.0,0.0
3500.0,4,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,1,30.0,-50.805191322964646,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,3,19.942874908447266,-68.87031472904383,-38.49209554189464,5.5546875,6.639423847198486,16.33780840270037,0.0,0.0
3500.0,4,4,26.828256607055664,-57.346782383361415,-34.021962691939635,5.5546875,8.915145874023438,37.693812546746926,0.0,0.0
3500.0,5,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,1,30.0,-50.805191322964646,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,2,30.0,-43.05135506649955,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,3,19.94671630859375,-68.87032663599291,-38.49209554189464,5.5546875,6.640687465667725,16.35372800304684,0.0,0.0
3500.0,5,4,26.600629806518555,-57.346782383361415,-34.021962691939635,5.5546875,8.839690208435059,37.161966437471136,0.0,0.0
3500.0,6,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,1,30.0,-50.805191322964646,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,3,19.954492568969727,-68.87032634557913,-38.49209554189464,5.5546875,6.643244743347168,16.385927139554745,0.0,0.0
3500.0,6,4,26.997770309448242,-57.34678172900742,-34.021962691939635,5.5546875,8.971343040466309,38.08410318338154,0.0,0.0
3500.0,7,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,3,19.94272804260254,-68.87032721682053,-38.49209554189464,5.5546875,6.639375686645508,16.33720153578985,0.0,0.0
