freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running,doppler_fd_hz,doppler_slope_rad_per_sym,doppler_nu,doppler_Tc_ms
3500.0,1,0,30.0,-43.200940806920414,-34.465372593492404,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-57.85984802246094,-0.012118138372898102,-0.0019286616006866097,7.310769520699978
3500.0,1,1,30.0,-55.68913934621932,-31.236354722093594,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-0.5559359788894653,-0.00011643496691249311,-1.853120011219289e-05,760.8789801597595
3500.0,1,2,30.0,-49.822845281722806,-26.34941481077033,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,51.1153450012207,0.010705573484301567,0.0017038448713719845,8.275401778519154
3500.0,1,3,30.0,-42.7990150020361,-28.340639913325884,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-52.79160690307617,-0.011056648567318916,-0.001759720267727971,8.012637495994568
3500.0,1,4,30.0,-43.807456484239054,-20.517554435747098,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-18.286848068237305,-0.0038299886509776115,-0.0006095616263337433,23.13137799501419
3500.0,1,5,30.0,-45.61353677090821,-30.255161136668672,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-14.360955238342285,-0.0030077514238655567,-0.00047869852278381586,29.45486642420292
3500.0,1,6,30.0,-55.6891321984898,-31.236354722093594,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-3.8727948665618896,-0.0008111163042485714,-0.00012909316865261644,109.22344774007797
3500.0,1,7,30.0,-68.62962348159952,-38.25710925667544,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,52.467132568359375,0.0109886908903718,0.001748904469422996,8.062190376222134
3500.0,1,8,30.0,-56.88409951969676,-33.55270004509384,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,57.36268615722656,0.012014012783765793,0.00191208953037858,7.374131586402655
3500.0,1,9,30.0,-53.609905036848374,-39.958237267659534,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-48.799217224121094,-0.010220484808087349,-0.0016266405582427979,8.668172173202038
3500.0,2,0,30.0,-43.41008011114073,-34.88555793533288,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-57.63092803955078,-0.012070193886756897,-0.0019210309255868196,7.339809089899063
3500.0,2,1,30.0,-55.33410227998688,-30.936966216156048,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,3.1025357246398926,0.0006497935974039137,0.00010341785673517734,136.34009659290314
3500.0,2,2,30.0,-48.706860790442605,-25.18600168463079,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,47.2593994140625,0.009897985495626926,0.001575313275679946,8.950600400567055
3500.0,2,3,30.0,-42.08382977833942,-29.195564638498954,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-59.41879653930664,-0.01244464423507452,-0.0019806264899671078,7.118959445506334
3500.0,2,4,30.0,-44.966484684560854,-21.638995254117518,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-30.89382553100586,-0.006470387801527977,-0.0010297942208126187,13.692056760191917
3500.0,2,5,30.0,-45.27409072935055,-30.361258185005795,0.0,9.967226028442383,100.0,1.0,0.5,0.004760384559631348,9.970099199563265e-07,1.5867948377490393e-07,88858.36791992188
3500.0,2,6,30.0,-55.213286705845874,-30.936966216156048,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-4.124218463897705,-0.000863774330355227,-0.00013747395132668316,102.56488621234894
3500.0,2,7,28.289897918701172,-66.78327781694607,-38.016941705335476,5.5546875,9.3998384475708,40.90656418211637,0.0,0.0,13.82588005065918,0.0028956858441233635,0.00046086267684586346,30.594797804951668
3500.0,2,8,27.944652557373047,-56.39050445037532,-33.054504089607875,5.5546875,9.285326957702637,40.177793142845516,0.0,0.0,59.7039909362793,0.012504374608397484,0.0019901329651474953,7.084953598678112
3500.0,2,9,30.0,-59.51085374615175,-40.142498383564586,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-42.43228530883789,-0.00888699758797884,-0.0014144094893708825,9.968824684619904
3500.0,3,0,30.0,-43.62151182175943,-35.284775991268305,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-59.15617752075195,-0.012389641255140305,-0.0019718725234270096,7.150563411414623
3500.0,3,1,30.0,-55.39255773514718,-30.677619483040942,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-10.675119400024414,-0.002235791878774762,-0.0003558373136911541,39.62485119700432
3500.0,3,2,30.0,-47.41893087469494,-23.904219632202153,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,45.500030517578125,0.009529504925012589,0.0015166676603257656,9.296697564423084
3500.0,3,3,30.0,-42.00876549693929,-29.97445123684448,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-52.85540008544922,-0.01107000932097435,-0.0017618467099964619,8.00296664237976
3500.0,3,4,30.0,-46.400075226479416,-22.997748457602963,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-41.273590087890625,-0.008644321002066135,-0.0013757863780483603,10.248684324324131
3500.0,3,5,30.0,-45.594832889101525,-30.531927319078857,5.5546875,9.967226028442383,44.270477220550674,0.0,0.33333333333333337,-11.745922088623047,-0.0024600601755082607,-0.0003915307461284101,36.012500524520874
3500.0,3,6,30.0,-55.270513249474675,-30.677619483040942,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-12.630934715270996,-0.0026454166509211063,-0.0004210311744827777,33.48920866847038
