freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running,doppler_fd_hz,doppler_slope_rad_per_sym,doppler_nu,doppler_Tc_ms
3500.0,1,0,17.34253692626953,-90.10528719420527,-59.691696589689464,0.740234375,5.787426471710205,87.2096107204407,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,1,1,30.0,-82.24428200001606,-61.396719403126106,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,1,2,30.0,-73.71119675289505,-54.8719387233035,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,0,19.134708404541016,-90.1045207964667,-59.69116405554354,5.115234375,6.3739142417907715,19.74736118252418,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,1,23.511066436767578,-82.24356258950851,-61.396285521464556,5.5546875,7.816620826721191,28.93748304879714,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,2,30.0,-73.70872646945293,-54.8718554972751,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,0,19.009057998657227,-90.11512034370935,-59.689791576091544,5.5546875,6.332684516906738,12.285422001201452,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,1,23.558883666992188,-82.24243319376767,-61.39514542338444,5.5546875,7.832435131072998,29.08096387593011,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,2,30.0,-73.69444893239407,-54.87206759530195,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,0,18.503231048583984,-90.11217540482811,-59.68723135714372,5.5546875,6.166861534118652,9.92683281004042,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,1,23.645009994506836,-82.24055337093844,-61.39300894696005,5.5546875,7.860921859741211,29.337963166283586,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,2,30.0,-73.68205934009706,-54.87265593048096,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,5,0,18.477937698364258,-90.10712076877084,-59.68320274500561,5.33203125,6.158576011657715,13.421036942519315,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,5,1,23.826963424682617,-82.23777930409348,-61.38964200076271,5.5546875,7.9211106300354,29.874890536970376,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,5,2,30.0,-73.66506560035481,-54.873689108217675,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,6,0,17.26766014099121,-90.08901662096727,-59.67747549237494,0.0,5.763006687164307,100.0,1.0,0.16666666666666663,0.0,0.0,0.0,1000000000000.0
3500.0,6,1,24.233366012573242,-82.2339100770786,-61.38485222401232,5.5546875,8.055583000183105,31.04549354312729,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,6,2,30.0,-73.64258180090589,-54.87523626209365,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,7,0,13.088933944702148,-90.08001962831815,-59.669868952498,0.0,4.417206287384033,100.0,1.0,0.2857142857142857,0.0,0.0,0.0,1000000000000.0
3500.0,7,1,25.774433135986328,-82.22881519957528,-61.37848948685026,5.5546875,8.56589412689209,35.15344203751707,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,7,2,30.0,-73.61360375650597,-54.87734593747939,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,8,0,13.553540229797363,-90.06792475837779,-59.660225233576504,3.322265625,4.564677715301514,27.217958589644876,0.0,0.25,0.0,0.0,0.0,1000000000000.0
