freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
7000.0,1,0,30.0,-90.0160726261793,-70.58646888738514,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
7000.0,2,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,3,0,25.158485412597656,-90.0160726261793,-70.58646888738514,5.33203125,8.361860275268555,36.23391118157912,0.0,0.0
7000.0,4,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,5,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,6,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,7,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,8,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,9,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,10,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,11,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,12,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,13,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,14,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,15,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,16,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,17,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
7000.0,18,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361992835998535,36.234922050572614,0.0,0.0
7000.0,19,0,25.15888786315918,-90.0160726261793,-70.58646888738514,5.33203125,8.361993789672852,36.23492932289529,0.0,0.0
