freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running,doppler_fd_hz,doppler_slope_rad_per_sym,doppler_nu,doppler_Tc_ms
3500.0,1,0,30.0,-51.478543225127865,-32.56586897410551,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,-60.4892578125,-0.01266884058713913,-0.002016308717429638,6.992977112531662
3500.0,2,0,30.0,-51.47854186969256,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48835754394531,-0.012668652459979057,-0.0020162786822766066,6.993081420660019
3500.0,3,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.4892463684082,-0.01266883872449398,-0.0020163082517683506,6.992978509515524
3500.0,4,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489166259765625,-0.012668821960687637,-0.0020163054578006268,6.99298782274127
3500.0,5,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48927307128906,-0.012668844312429428,-0.002016309183090925,6.9929757155478
3500.0,6,0,30.0,-51.478543225127865,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489227294921875,-0.012668834999203682,-0.0020163075532764196,6.9929808378219604
3500.0,7,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48921203613281,-0.012668831273913383,-0.0020163070876151323,6.99298270046711
3500.0,8,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489219665527344,-0.012668833136558533,-0.002016307320445776,6.992981769144535
3500.0,9,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489219665527344,-0.012668833136558533,-0.002016307320445776,6.992981769144535
3500.0,10,0,30.0,-51.47854119197507,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48924255371094,-0.012668836861848831,-0.002016308018937707,6.992978975176811
3500.0,11,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48923873901367,-0.012668836861848831,-0.002016308018937707,6.9929794408380985
3500.0,12,0,30.0,-51.478543225127865,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.4892578125,-0.01266884058713913,-0.002016308717429638,6.992977112531662
3500.0,13,0,30.0,-51.47854153083381,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48920440673828,-0.012668830342590809,-0.0020163068547844887,6.992983631789684
3500.0,14,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489219665527344,-0.012668833136558533,-0.002016307320445776,6.992981769144535
3500.0,15,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489219665527344,-0.012668833136558533,-0.002016307320445776,6.992981769144535
3500.0,16,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.49227523803711,-0.012669472955167294,-0.0020164093002676964,6.9926283322274685
3500.0,17,0,30.0,-51.47854119197507,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.48920440673828,-0.012668829411268234,-0.0020163068547844887,6.992983631789684
3500.0,18,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489227294921875,-0.012668834999203682,-0.0020163075532764196,6.9929808378219604
3500.0,19,0,30.0,-51.478543225127865,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.4892578125,-0.01266884058713913,-0.002016308717429638,6.992977112531662
3500.0,20,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,-60.489261627197266,-0.012668841518461704,-0.002016308717429638,6.992976646870375
3500.0,21,0,30.0,-51.47854254741017,-32.56586897410551,0.0,9.967226028442383,100.0,1.0,0.04761904761904767,-60.489261627197266,-0.012668841518461704,-0.002016308717429638,6.992976646870375
3500.0,22,0,30.0,-51.47854119197507,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.045454545454545414,-60.50128173828125,-0.012671359814703465,-0.0020167094189673662,6.991587579250336
3500.0,23,0,30.0,-51.47854153083381,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.04347826086956519,-60.48927688598633,-0.012668845243752003,-0.002016309183090925,6.992975249886513
3500.0,24,0,30.0,-51.47854119197507,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.04166666666666663,-60.488746643066406,-0.012668734416365623,-0.0020162914879620075,6.99303625151515
3500.0,25,0,30.0,-51.47854220855136,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.040000000000000036,-60.48923873901367,-0.012668836861848831,-0.002016308018937707,6.9929794408380985
3500.0,26,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.038461538461538436,-60.50128173828125,-0.01267135888338089,-0.0020167094189673662,6.991587579250336
3500.0,27,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.03703703703703709,-60.48920440673828,-0.012668829411268234,-0.0020163068547844887,6.992983631789684
3500.0,28,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0357142857142857,-60.489227294921875,-0.012668834999203682,-0.0020163075532764196,6.9929808378219604
3500.0,29,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.03448275862068961,-60.48929977416992,-0.012668849900364876,-0.0020163101144135,6.992972455918789
3500.0,30,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.033333333333333326,-60.489227294921875,-0.012668834999203682,-0.0020163075532764196,6.9929808378219604
3500.0,31,0,30.0,-51.47854356398676,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.032258064516129004,-60.50078582763672,-0.012671254575252533,-0.002016692887991667,6.9916448555886745
3500.0,32,0,30.0,-51.47854390284567,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.03125,-60.48926544189453,-0.012668842449784279,-0.0020163089502602816,6.992976646870375
3500.0,33,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.030303030303030276,-60.50074768066406,-0.01267124805599451,-0.0020166917238384485,6.99164904654026
3500.0,34,0,30.0,-51.47854288626901,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.02941176470588236,-60.489219665527344,-0.012668833136558533,-0.002016307320445776,6.992981769144535
3500.0,35,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.02857142857142858,-60.48924255371094,-0.012668837793171406,-0.002016308018937707,6.992978975176811
3500.0,36,0,30.0,-51.47854186969256,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.02777777777777779,-60.50078582763672,-0.012671254575252533,-0.002016692887991667,6.9916448555886745
3500.0,37,0,30.0,-51.47854254741017,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.027027027027026973,-60.4892578125,-0.012668841518461704,-0.002016308717429638,6.992977112531662
3500.0,38,0,30.0,-51.47854085311637,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.02631578947368418,-60.489234924316406,-0.012668835930526257,-0.0020163077861070633,6.992979906499386
3500.0,39,0,30.0,-51.47854220855136,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.02564102564102566,-60.48917770385742,-0.012668823823332787,-0.002016305923461914,6.992986425757408
3500.0,40,0,30.0,-51.478543225127865,-32.56586897410551,5.5546875,9.967226028442383,44.270477220550674,0.0,0.025000000000000022,-60.48923873901367,-0.012668836861848831,-0.002016308018937707,6.9929794408380985
