freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running,doppler_fd_hz,doppler_slope_rad_per_sym,doppler_nu,doppler_Tc_ms
3500.0,1,0,30.0,-77.21617279965612,-54.77912881974282,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,1,1,3.698699474334717,-96.18438088751958,-60.04077785038091,0.740234375,1.7413707971572876,57.49128352167152,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,1,2,30.0,-84.31806743104451,-61.690541356934474,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,0,26.68863296508789,-77.20946129688137,-54.77880001627217,5.5546875,8.868861198425293,37.36864997970359,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,1,4.506608486175537,-96.30420212684756,-60.04026968664514,1.328125,1.9345825910568237,31.34823986633355,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,2,2,27.351825714111328,-84.31653891801096,-61.690125042073824,5.5546875,9.08873176574707,38.883799817548926,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,0,25.91304588317871,-77.20026269423293,-54.778330005282044,5.5546875,8.611820220947266,35.49926313500067,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,1,4.8910040855407715,-96.30281949092877,-60.03895486150111,1.4765625,2.0299477577209473,27.26105908963101,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,3,2,27.569747924804688,-84.31449698986634,-61.689028423583515,5.5546875,9.160994529724121,39.365890002695195,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,0,28.27271842956543,-77.1866877354813,-54.777624249133126,5.5546875,9.394139289855957,40.870713871593324,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,1,4.516743183135986,-96.1798418067076,-60.03649990276842,1.6953125,1.937069296836853,12.480544564493945,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,4,2,27.31689453125,-84.31151457820386,-61.68697226452301,5.5546875,9.077149391174316,38.8058160042975,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,5,0,30.0,-77.16735815835978,-54.776610332748874,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,5,1,3.6270523071289062,-96.01223378928837,-60.03263573993959,0.0,1.7247296571731567,100.0,1.0,0.19999999999999996,0.0,0.0,0.0,1000000000000.0
3500.0,5,2,25.980775833129883,-84.30726171815651,-61.68373131085408,5.5546875,8.634263038635254,35.666918240216326,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,6,0,26.4007511138916,-77.13964183891134,-54.775241701726145,5.5546875,8.773441314697266,36.68747187383826,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,6,1,3.0790233612060547,-96.12398023924638,-60.027141574630086,1.326171875,1.6002222299575806,17.125768523091022,0.0,0.16666666666666663,0.0,0.0,0.0,1000000000000.0
3500.0,6,2,26.72635269165039,-84.30150318176018,-61.67912045248177,5.5546875,8.881364822387695,37.45682548702397,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,7,0,30.0,-77.10376158774154,-54.77347893069177,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,7,1,1.9314080476760864,-96.001648233882,-60.01984438897662,1.17578125,1.3561766147613525,13.301760463779777,0.0,0.1428571428571429,0.0,0.0,0.0,1000000000000.0
3500.0,7,2,24.901214599609375,-84.29400154950564,-61.67299535101346,5.5546875,8.276664733886719,32.88736854040093,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,8,0,30.0,-77.05901702649223,-54.77131744881271,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,8,1,4.307872295379639,-96.15791939252937,-60.0105927476356,1.02734375,1.8861280679702759,45.531601621009855,0.0,0.125,0.0,0.0,0.0,1000000000000.0
3500.0,8,2,24.29835319519043,-84.28464097678075,-61.66522877273522,5.5546875,8.077091217041016,31.22911019896938,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,9,0,29.873422622680664,-77.00557194935695,-54.76875957452438,5.5546875,9.92522144317627,44.03462399502506,0.0,0.0,0.0,0.0,0.0,1000000000000.0
3500.0,9,1,4.998969554901123,-96.10212235256503,-59.999270553172146,1.328125,2.0571131706237793,35.437436356636034,0.0,0.11111111111111116,0.0,0.0,0.0,1000000000000.0
