freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,1,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,1.0
3500.0,1,1,30.0,-38.841692720971,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,0,30.0,-58.696954835387416,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
3500.0,3,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,3,1,30.0,-38.84219409370357,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,0,24.78453254699707,-58.69695438890946,5.5546875,8.238030433654785,32.57262710140688,0.0,0.0
3500.0,4,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,5,0,-30.0,-58.696954835387416,0.0,0.0014419741928577423,100.0,,0.0
3500.0,5,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,0,24.78449249267578,-58.69695438890946,5.5546875,8.238016128540039,32.57251001541296,0.0,0.0
3500.0,6,1,-30.0,-38.84171192392833,0.0,0.0014419741928577423,100.0,,0.0
3500.0,7,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,7,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,0,24.461406707763672,-58.69695394243158,5.5546875,8.131058692932129,31.68555645984481,0.0,0.0
3500.0,8,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,0,24.531612396240234,-58.69695438890946,5.5546875,8.154298782348633,31.880255454655813,0.0,0.0
3500.0,9,1,27.27853012084961,-38.84171162849758,5.5546875,9.06442928314209,38.719942243572504,0.0,0.0
3500.0,10,0,24.784507751464844,-58.69695438890946,5.5546875,8.238021850585938,32.572556849859325,0.0,0.0
3500.0,10,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,11,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,0.0
3500.0,11,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,0,24.58749771118164,-58.69695438890946,5.5546875,8.172798156738281,32.03444654484352,0.0,0.0
3500.0,12,1,30.0,-38.90503576335054,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,13,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,0.0
3500.0,13,1,27.921756744384766,-38.84169301640047,5.5546875,9.277732849121094,40.12882683374299,0.0,0.0
3500.0,14,0,24.784496307373047,-58.696954835387416,5.5546875,8.238018035888672,32.572525626902305,0.0,0.0
3500.0,14,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
3500.0,15,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,15,1,30.0,-38.84219350277647,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,16,0,24.38031768798828,-58.69695438890946,5.5546875,8.104218482971191,31.459307129099944,0.0,0.0
3500.0,16,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,17,0,24.50970458984375,-58.69695438890946,5.5546875,8.147046089172363,31.8196136464439,0.0,0.0
3500.0,17,1,30.0,-38.90503576335054,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,18,0,24.784517288208008,-58.696954835387416,5.5546875,8.238024711608887,32.57258026705811,0.0,0.0
3500.0,18,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,19,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,0.0
3500.0,19,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,20,0,24.033252716064453,-58.696954835387416,5.5546875,7.989361763000488,30.473951927871155,0.0,0.0
3500.0,20,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,21,0,24.784496307373047,-58.69695438890946,5.5546875,8.238018035888672,32.572525626902305,0.0,0.0
3500.0,21,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,22,0,-30.0,-58.696954835387416,0.0,0.0014419741928577423,100.0,,0.0
3500.0,22,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,23,0,24.033279418945312,-58.69695438890946,5.5546875,7.989371299743652,30.474034919640946,0.0,0.0
3500.0,23,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,24,0,24.7845401763916,-58.69695394243158,5.5546875,8.238033294677734,32.57265051855687,0.0,0.0
3500.0,24,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,25,0,-30.0,-58.696954835387416,0.0,0.0014419741928577423,100.0,,0.0
3500.0,25,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,26,0,24.033180236816406,-58.69695438890946,5.5546875,7.989338397979736,30.473748597197815,0.0,0.0
3500.0,26,1,30.0,-38.90503576335054,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,27,0,20.75628662109375,-58.69695438890946,5.5546875,6.907159328460693,19.58072434912401,0.0,0.0
3500.0,27,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,28,0,-30.0,-58.696954835387416,0.0,0.0014419741928577423,100.0,,0.0
3500.0,28,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,29,0,25.028600692749023,-58.696954835387416,5.5546875,8.318846702575684,33.2276732749486,0.0,0.0
3500.0,29,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,30,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,0.0
3500.0,30,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,31,0,24.33648109436035,-58.696954835387416,5.5546875,8.089709281921387,31.336376791519182,0.0,0.0
3500.0,31,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,32,0,24.784502029418945,-58.69695394243158,5.5546875,8.238019943237305,32.57254123838443,0.0,0.0
3500.0,32,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
3500.0,33,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,33,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,34,0,24.03577423095703,-58.696954835387416,5.5546875,7.990197658538818,30.48122540418111,0.0,0.0
3500.0,34,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,35,0,24.78457260131836,-58.696954835387416,5.5546875,8.238043785095215,32.57273638130099,0.0,0.0
3500.0,35,1,-30.0,-38.905036063120505,0.0,0.0014419741928577423,100.0,,0.0
3500.0,36,0,-30.0,-58.69695394243158,0.0,0.0014419741928577423,100.0,,0.0
3500.0,36,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,37,0,24.033241271972656,-58.69695438890946,5.5546875,7.989358901977539,30.473927030301585,0.0,0.0
3500.0,37,1,30.0,-38.84169331182997,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,38,0,24.784515380859375,-58.696954835387416,5.5546875,8.23802375793457,32.572572461326985,0.0,0.0
3500.0,38,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,39,0,-30.0,-58.696954835387416,0.0,0.0014419741928577423,100.0,,0.0
3500.0,39,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,40,0,24.033260345458984,-58.69695438890946,5.5546875,7.989365100860596,30.473980975013117,0.0,0.0
3500.0,40,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,41,0,24.791316986083984,-58.69695438890946,5.5546875,8.240277290344238,32.591012361818805,0.0,0.0
3500.0,41,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
3500.0,42,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,42,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,43,0,24.033191680908203,-58.69695394243158,5.5546875,7.98934268951416,30.473785943737187,0.0,0.0
3500.0,43,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,44,0,24.784502029418945,-58.69695394243158,5.5546875,8.238019943237305,32.57254123838443,0.0,0.0
3500.0,44,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
3500.0,45,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,45,1,30.0,-38.84169301640047,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,46,0,20.812406539916992,-58.69695438890946,5.5546875,6.925648212432861,19.795413662099172,0.0,0.0
3500.0,46,1,30.0,-38.841692720971,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,47,0,25.028291702270508,-58.69695394243158,5.5546875,8.318744659423828,33.226854202004944,0.0,0.0
3500.0,47,1,-30.0,-38.841692720971,0.0,0.0014419741928577423,100.0,,0.0
3500.0,48,0,-30.0,-58.69695438890946,0.0,0.0014419741928577423,100.0,,0.0
3500.0,48,1,30.0,-38.84219350277647,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,49,0,24.13039779663086,-58.696954835387416,5.5546875,8.021507263183594,30.75257158346768,0.0,0.0
3500.0,49,1,30.0,-38.84169242554155,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,50,0,24.784521102905273,-58.69695394243158,5.5546875,8.23802661895752,32.57259587851493,0.0,0.0
3500.0,50,1,-30.0,-38.84169301640047,0.0,0.0014419741928577423,100.0,,0.0
28000.0,1,0,-30.0,-76.59862737375781,0.0,0.0014419741928577423,100.0,,1.0
28000.0,1,1,30.0,-67.19430559495784,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
28000.0,2,0,18.217533111572266,-76.59862780407364,0.740234375,6.073319435119629,87.81170029161459,0.0,0.0
28000.0,2,1,-30.0,-67.19430520009604,0.0,0.0014419741928577423,100.0,,0.0
28000.0,3,0,-30.0,-76.59862737375781,0.0,0.0014419741928577423,100.0,,0.0
28000.0,3,1,28.88195037841797,-67.19430559495784,5.5546875,9.59624195098877,42.116012410174164,0.0,0.0
28000.0,4,0,18.673723220825195,-76.59862780407364,5.115234375,6.222724437713623,17.797510942338,0.0,0.0
28000.0,4,1,-30.0,-67.19430520009604,0.0,0.0014419741928577423,100.0,,0.0
28000.0,5,0,-30.0,-76.59862780407364,0.0,0.0014419741928577423,100.0,,0.0
28000.0,5,1,28.881946563720703,-67.19430598981965,5.5546875,9.596240043640137,42.116000905153015,0.0,0.0
28000.0,6,0,18.681833267211914,-76.59862737375781,5.33203125,6.225383281707764,14.35015309551667,0.0,0.0
28000.0,6,1,-30.0,-67.19430559495784,0.0,0.0014419741928577423,100.0,,0.0
