freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,1,0,-30.0,-58.645912336976096,0.0,0.0014419741928577423,100.0,,1.0
3500.0,1,1,30.0,-38.70406429449234,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,0,30.0,-58.88690380421389,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,1,-30.0,-35.64989480845274,0.0,0.0014419741928577423,100.0,,0.0
3500.0,3,0,-30.0,-58.75681038934823,0.0,0.0014419741928577423,100.0,,0.0
3500.0,3,1,30.0,-35.921831829666175,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,0,30.0,-58.59595087353357,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,1,-30.0,-36.17049655786434,0.0,0.0014419741928577423,100.0,,0.0
3500.0,5,0,-30.0,-56.14626719391488,0.0,0.0014419741928577423,100.0,,0.0
3500.0,5,1,30.0,-36.80490804162321,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,0,30.0,-56.49652252611661,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,1,-30.0,-37.720018910670376,0.0,0.0014419741928577423,100.0,,0.0
3500.0,7,0,-30.0,-56.5788825315407,0.0,0.0014419741928577423,100.0,,0.0
3500.0,7,1,30.0,-37.91167133530453,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,0,30.0,-56.66716409965068,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,1,-30.0,-38.501826146627224,0.0,0.0014419741928577423,100.0,,0.0
3500.0,9,0,-30.0,-55.53398197725636,0.0,0.0014419741928577423,100.0,,0.0
3500.0,9,1,30.0,-39.206270199040716,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,0,30.0,-59.09651028284409,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,1,-30.0,-40.17879996045025,0.0,0.0014419741928577423,100.0,,0.0
3500.0,11,0,-30.0,-52.46801394650332,0.0,0.0014419741928577423,100.0,,0.0
3500.0,11,1,30.0,-42.16502575549808,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,0,30.0,-53.672468208244226,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,1,-30.0,-41.13576972519765,0.0,0.0014419741928577423,100.0,,0.0
3500.0,13,0,-30.0,-47.8387559725908,0.0,0.0014419741928577423,100.0,,0.0
3500.0,13,1,30.0,-42.38560236047957,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,14,0,28.23845100402832,-44.592300956166326,5.5546875,9.382773399353027,40.79908718265525,0.0,0.0
3500.0,14,1,-30.0,-44.142518849371356,0.0,0.0014419741928577423,100.0,,0.0
3500.0,15,0,-30.0,-44.777103400470196,0.0,0.0014419741928577423,100.0,,0.0
3500.0,15,1,30.0,-45.3377187049235,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,16,0,30.0,-42.599888528079774,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,16,1,-30.0,-46.9659521110254,0.0,0.0014419741928577423,100.0,,0.0
3500.0,17,0,-30.0,-43.73982892054315,0.0,0.0014419741928577423,100.0,,0.0
3500.0,17,1,30.0,-42.77508668515131,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
