freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,1,0,30.0,-61.69179313401534,-31.566043263971764,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,1,30.0,-50.8702035000011,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,2,30.0,-43.09210264250055,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,3,30.0,-71.69135527186855,-38.49209554189464,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,4,30.0,-57.357423099353866,-34.021962691939635,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,4,25.532289505004883,-57.357423099353866,-34.021962691939635,5.5546875,8.485673904418945,34.54040819188944,0.0,0.0
3500.0,3,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,4,25.526147842407227,-57.357423099353866,-34.021962691939635,5.5546875,8.483638763427734,34.52470508355685,0.0,0.0
3500.0,4,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,4,25.525983810424805,-57.357423099353866,-34.021962691939635,5.5546875,8.4835844039917,34.524285543898095,0.0,0.0
3500.0,5,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,4,25.528907775878906,-57.357423099353866,-34.021962691939635,5.5546875,8.484553337097168,34.531762848220446,0.0,0.0
3500.0,6,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,4,25.528213500976562,-57.357423099353866,-34.021962691939635,5.5546875,8.484322547912598,34.52998199170748,0.0,0.0
3500.0,7,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,4,25.531587600708008,-57.357423099353866,-34.021962691939635,5.5546875,8.485441207885742,34.53861309135129,0.0,0.0
3500.0,8,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,2,30.0,-43.092103035565955,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,4,25.528213500976562,-57.35742342733349,-34.021962691939635,5.5546875,8.484322547912598,34.52998199170748,0.0,0.0
3500.0,9,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,4,25.528213500976562,-57.357423099353866,-34.021962691939635,5.5546875,8.484322547912598,34.52998199170748,0.0,0.0
3500.0,10,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,4,25.528213500976562,-57.357423099353866,-34.021962691939635,5.5546875,8.484322547912598,34.52998199170748,0.0,0.0
3500.0,11,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,2,30.0,-43.09210264250055,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,3,30.0,-71.69135527186855,-38.49209554189464,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,4,25.531587600708008,-57.357423099353866,-34.021962691939635,5.5546875,8.485441207885742,34.53861309135129,0.0,0.0
3500.0,12,0,30.0,-61.69179313401534,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,1,30.0,-50.8702035000011,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
