freq_mhz,step,ue_id,sinr_eff_db,prx_dbm,prx_dbm_theo,se_la,se_shannon,se_gap_pct,tbler_step,tbler_running
3500.0,1,0,30.0,-55.83894914490109,-31.566043263971764,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,1,30.0,-50.80519103277382,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,2,30.0,-43.05104823431306,-27.39669180823373,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,1,3,10.645609855651855,-68.87032663599291,-38.49209554189464,0.740234375,3.6556670665740967,79.75104511654258,0.0,0.0
3500.0,1,4,30.0,-57.346782383361415,-34.021962691939635,0.740234375,9.967226028442383,92.57331605716902,0.0,0.0
3500.0,2,0,30.0,-55.83894960731351,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,2,30.0,-43.05104862368026,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,2,3,16.85417366027832,-68.87032663599291,-38.49209554189464,3.029296875,5.62830114364624,46.17742018975375,0.0,0.0
3500.0,2,4,26.37340545654297,-57.346782383361415,-34.021962691939635,5.5546875,8.76437759399414,36.62199693670895,0.0,0.0
3500.0,3,0,30.0,-55.83893434772975,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,3,3,19.246675491333008,-68.87032663599291,-38.49209554189464,4.81640625,6.410666465759277,24.868868537687273,0.0,0.0
3500.0,3,4,26.831520080566406,-57.346782056184395,-34.021962691939635,5.5546875,8.916227340698242,37.70136978623736,0.0,0.0
3500.0,4,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,1,30.0,-50.80519074258304,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,2,30.0,-43.05135467710487,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,4,3,19.9405574798584,-68.87032634557913,-38.49209554189464,5.5546875,6.638661861419678,16.328205654201977,0.0,0.0
3500.0,4,4,26.569568634033203,-57.34678172900742,-34.021962691939635,5.5546875,8.829394340515137,37.08869163866204,0.0,0.0
3500.0,5,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,1,30.0,-50.805191322964646,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,5,3,19.961599349975586,-68.87032692640672,-38.49209554189464,5.5546875,6.6455817222595215,16.41533078444506,0.0,0.0
3500.0,5,4,26.704265594482422,-57.346782383361415,-34.021962691939635,5.5546875,8.874043464660645,37.40522545195333,0.0,0.0
3500.0,6,0,30.0,-55.838933885318966,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,2,30.0,-43.05104862368026,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,6,3,19.986820220947266,-68.87032721682053,-38.49209554189464,5.5546875,6.653877258300781,16.519537641448533,0.0,0.0
3500.0,6,4,27.011001586914062,-57.34678271053845,-34.021962691939635,5.5546875,8.975728988647461,38.11435809809329,0.0,0.0
3500.0,7,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,7,3,19.94187355041504,-68.87032692640672,-38.49209554189464,5.5546875,6.639094829559326,16.333662304855256,0.0,0.0
3500.0,7,4,27.039209365844727,-57.34678172900742,-34.021962691939635,5.5546875,8.98508071899414,38.178769075968475,0.0,0.0
3500.0,8,0,30.0,-55.838948682488734,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,2,30.0,-43.05135467710487,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,8,3,19.94980812072754,-68.87032663599291,-38.49209554189464,5.5546875,6.6417036056518555,16.366525370491438,0.0,0.0
3500.0,8,4,26.52513313293457,-57.346782383361415,-34.021962691939635,5.5546875,8.814666748046875,36.98357908731161,0.0,0.0
3500.0,9,0,30.0,-55.83877990526311,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,1,30.0,-50.80519103277382,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,2,30.0,-43.051354287710225,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,9,3,20.00415802001953,-68.87032721682053,-38.49209554189464,5.5546875,6.659578800201416,16.59100873118281,0.0,0.0
3500.0,9,4,26.835250854492188,-57.346782383361415,-34.021962691939635,5.5546875,8.917465209960938,37.71001771001771,0.0,0.0
3500.0,10,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,1,30.0,-50.805191322964646,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,2,30.0,-43.05135467710487,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,10,3,19.981237411499023,-68.87032663599291,-38.49209554189464,5.5546875,6.652040481567383,16.49648682397705,0.0,0.0
3500.0,10,4,26.919719696044922,-57.34678271053845,-34.021962691939635,5.5546875,8.945466995239258,37.90500257889071,0.0,0.0
3500.0,11,0,30.0,-55.83893434772975,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,1,30.0,-50.80513125387921,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,2,30.0,-43.05135467710487,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,11,3,19.9471492767334,-68.87032692640672,-38.49209554189464,5.5546875,6.640830039978027,16.35552383421066,0.0,0.0
3500.0,11,4,27.10382652282715,-57.346782056184395,-34.021962691939635,5.5546875,9.00650405883789,38.32582027707739,0.0,0.0
3500.0,12,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,1,30.0,-50.80519074258304,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,2,30.0,-43.05135506649955,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,12,3,19.944501876831055,-68.87032692640672,-38.49209554189464,5.5546875,6.63995885848999,16.344549441030644,0.0,0.0
3500.0,12,4,26.908159255981445,-57.346782383361415,-34.021962691939635,5.5546875,8.941634178161621,37.878385658335766,0.0,0.0
3500.0,13,0,30.0,-55.83894914490109,-31.566043263971764,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,13,1,30.0,-50.80519074258304,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
3500.0,13,2,30.0,-43.05104823431306,-27.39669180823373,5.5546875,9.967226028442383,44.270477220550674,0.0,0.0
